จังหวัด, อำเภอ, ตำบล, PM2.5, PM2.5 เฉลี่ย24ชั่วโมงต่อเนื่อง, เวลา
กรุงเทพมหานคร,ตลิ่งชัน,ฉิมพลี,23.200736151801216,22.15607094865005,2026-01-17 08:00:00
กรุงเทพมหานคร,ดุสิต,วชิรพยาบาล,22.337420145670574,27.54703749145816,2026-01-17 08:00:00
กรุงเทพมหานคร,ห้วยขวาง,บางกะปิ,25.139317830403645,22.23214762685322,2026-01-17 08:00:00
กรุงเทพมหานคร,ภาษีเจริญ,บางหว้า,21.55388934795673,23.38961355330133,2026-01-17 08:00:00
กรุงเทพมหานคร,สัมพันธวงศ์,จักรวรรดิ,21.11835225423177,21.98973643010432,2026-01-17 08:00:00
กรุงเทพมหานคร,หลักสี่,ตลาดบางเขน,29.34151349748884,29.178888021633046,2026-01-17 08:00:00
กรุงเทพมหานคร,ลาดกระบัง,ทับยาว,31.623886480564025,22.711955114030165,2026-01-17 08:00:00
กรุงเทพมหานคร,หลักสี่,ทุ่งสองห้อง,28.9144140625,29.490592067410727,2026-01-17 08:00:00
กรุงเทพมหานคร,สายไหม,คลองถนน,32.084147135416664,28.06174521949293,2026-01-17 08:00:00
กรุงเทพมหานคร,บางบอน,คลองบางบอน,22.13878122965495,22.529471728797862,2026-01-17 08:00:00
กรุงเทพมหานคร,บางพลัด,บางบำหรุ,22.472964816623264,24.94846129393358,2026-01-17 08:00:00
กรุงเทพมหานคร,สายไหม,ออเงิน,33.27929132634943,28.52741970652018,2026-01-17 08:00:00
กรุงเทพมหานคร,ปทุมวัน,วังใหม่,22.136734008789062,25.336764509249083,2026-01-17 08:00:00
กรุงเทพมหานคร,บางรัก,มหาพฤฒาราม,21.473567962646484,24.884181430138554,2026-01-17 08:00:00
กรุงเทพมหานคร,ป้อมปราบศัตรูพ่าย,ป้อมปราบ,21.364766438802082,25.28126883288091,2026-01-17 08:00:00
กรุงเทพมหานคร,วังทองหลาง,วังทองหลาง,27.0017333984375,25.763231664482756,2026-01-17 08:00:00
กรุงเทพมหานคร,บางคอแหลม,บางคอแหลม,20.438480922154017,24.767592481742494,2026-01-17 08:00:00
กรุงเทพมหานคร,สาทร,ยานนาวา,21.300537109375,24.114785732957937,2026-01-17 08:00:00
กรุงเทพมหานคร,ดุสิต,สี่แยกมหานาค,22.063247680664062,27.513184692687986,2026-01-17 08:00:00
กรุงเทพมหานคร,ตลิ่งชัน,ตลิ่งชัน,22.89112501878005,22.131821168777645,2026-01-17 08:00:00
กรุงเทพมหานคร,บางแค,บางไผ่,23.76483408610026,29.559023726462282,2026-01-17 08:00:00
กรุงเทพมหานคร,หนองจอก,คลองสิบสอง,35.366049908577125,25.84360672258212,2026-01-17 08:00:00
กรุงเทพมหานคร,ยานนาวา,ช่องนนทรี,21.954951985677084,21.872834091223222,2026-01-17 08:00:00
กรุงเทพมหานคร,คลองเตย,พระโขนง,23.787309126420453,24.731444705819538,2026-01-17 08:00:00
กรุงเทพมหานคร,ราชเทวี,ถนนพญาไท,23.104476928710938,27.340541798198814,2026-01-17 08:00:00
กรุงเทพมหานคร,บึงกุ่ม,คลองกุ่ม,30.059261924342106,25.066229477727976,2026-01-17 08:00:00
กรุงเทพมหานคร,พญาไท,สามเสนใน,24.481633966619317,22.160653231889984,2026-01-17 08:00:00
กรุงเทพมหานคร,ภาษีเจริญ,บางจาก,21.2840576171875,23.778373042306438,2026-01-17 08:00:00
กรุงเทพมหานคร,วัฒนา,คลองเตยเหนือ,23.314021519252233,28.989470147527726,2026-01-17 08:00:00
กรุงเทพมหานคร,ราชเทวี,มักกะสัน,23.481052943638392,27.752275860241493,2026-01-17 08:00:00
กรุงเทพมหานคร,ธนบุรี,สำเหร่,20.571461995442707,22.27586792599922,2026-01-17 08:00:00
กรุงเทพมหานคร,ลาดกระบัง,ลำปลาทิว,32.64710003396739,23.21084416835423,2026-01-17 08:00:00
กรุงเทพมหานคร,คลองเตย,คลองเตย,23.130985260009766,24.712257941386863,2026-01-17 08:00:00
กรุงเทพมหานคร,บางรัก,สุริยวงศ์,21.634236145019532,25.75249509944463,2026-01-17 08:00:00
กรุงเทพมหานคร,บางแค,บางแค,22.630042442908653,29.45859420659934,2026-01-17 08:00:00
กรุงเทพมหานคร,คลองสามวา,ทรายกองดิน,34.33656311035156,23.13621157222549,2026-01-17 08:00:00
กรุงเทพมหานคร,บางกอกน้อย,บางขุนนนท์,22.173230852399552,23.014972564230305,2026-01-17 08:00:00
กรุงเทพมหานคร,บางรัก,สี่พระยา,21.5194580078125,26.592099330862467,2026-01-17 08:00:00
กรุงเทพมหานคร,ป้อมปราบศัตรูพ่าย,คลองมหานาค,21.732690811157227,25.214626214701592,2026-01-17 08:00:00
กรุงเทพมหานคร,ภาษีเจริญ,ปากคลองภาษีเจริญ,21.012302943638392,24.499108239662686,2026-01-17 08:00:00
กรุงเทพมหานคร,บางรัก,บางรัก,21.203628540039062,26.16873053009232,2026-01-17 08:00:00
กรุงเทพมหานคร,ลาดพร้าว,จรเข้บัว,29.466552734375,28.179982502997877,2026-01-17 08:00:00
กรุงเทพมหานคร,จตุจักร,จตุจักร,25.80604283949908,24.26874104173091,2026-01-17 08:00:00
กรุงเทพมหานคร,ปทุมวัน,รองเมือง,21.764541625976562,25.223552328388973,2026-01-17 08:00:00
กรุงเทพมหานคร,ดินแดง,ดินแดง,24.55036339393029,25.058971665684435,2026-01-17 08:00:00
กรุงเทพมหานคร,ดุสิต,ดุสิต,22.529320853097097,27.562685742946258,2026-01-17 08:00:00
กรุงเทพมหานคร,หนองจอก,คลองสิบ,35.448486328125,26.30480253208267,2026-01-17 08:00:00
กรุงเทพมหานคร,บางกอกใหญ่,วัดอรุณ,21.079065322875977,22.3275762180773,2026-01-17 08:00:00
กรุงเทพมหานคร,มีนบุรี,แสนแสบ,34.16886739527926,24.534612749370698,2026-01-17 08:00:00
กรุงเทพมหานคร,ธนบุรี,บุคคโล,20.622670491536457,22.09359192914896,2026-01-17 08:00:00
กรุงเทพมหานคร,มีนบุรี,มีนบุรี,32.700473361545136,24.834065238844705,2026-01-17 08:00:00
กรุงเทพมหานคร,จอมทอง,บางขุนเทียน,21.086228590745193,25.74781096747316,2026-01-17 08:00:00
กรุงเทพมหานคร,ราษฎร์บูรณะ,บางปะกอก,21.657485961914062,23.25284643124669,2026-01-17 09:00:00
กรุงเทพมหานคร,ลาดพร้าว,จรเข้บัว,32.43726055438702,26.93122872517417,2026-01-17 09:00:00
กรุงเทพมหานคร,พระนคร,วัดสามพระยา,23.39213752746582,22.29942589335971,2026-01-17 09:00:00
กรุงเทพมหานคร,ตลิ่งชัน,ฉิมพลี,24.508982340494793,23.311595072756685,2026-01-17 09:00:00
กรุงเทพมหานคร,คลองสามวา,ทรายกองดินใต้,40.159767433449076,33.12052293840021,2026-01-17 09:00:00
กรุงเทพมหานคร,บางนา,บางนาเหนือ,26.923267364501953,33.13666397157282,2026-01-17 09:00:00
กรุงเทพมหานคร,ป้อมปราบศัตรูพ่าย,คลองมหานาค,23.055950164794922,30.27180676436998,2026-01-17 09:00:00
กรุงเทพมหานคร,สะพานสูง,ทับช้าง,34.037353515625,30.318707014353233,2026-01-17 09:00:00
กรุงเทพมหานคร,ภาษีเจริญ,บางจาก,22.372440338134766,23.61897646873213,2026-01-17 09:00:00
กรุงเทพมหานคร,ราษฎร์บูรณะ,ราษฎร์บูรณะ,21.949437459309895,23.2720140134407,2026-01-17 09:00:00
กรุงเทพมหานคร,ดอนเมือง,ดอนเมือง,34.60712312397204,27.246679011470974,2026-01-17 09:00:00
กรุงเทพมหานคร,หลักสี่,ทุ่งสองห้อง,31.69676025390625,27.096983329425537,2026-01-17 09:00:00
กรุงเทพมหานคร,จอมทอง,บางค้อ,21.723058700561523,26.444279765200733,2026-01-17 09:00:00
กรุงเทพมหานคร,ราชเทวี,ทุ่งพญาไท,24.228278023856028,27.389143705539514,2026-01-17 09:00:00
กรุงเทพมหานคร,ห้วยขวาง,ห้วยขวาง,27.401947021484375,27.35910277618588,2026-01-17 09:00:00
กรุงเทพมหานคร,ลาดกระบัง,ลำปลาทิว,39.25864841627038,28.88757655804767,2026-01-17 09:00:00
กรุงเทพมหานคร,บางนา,บางนาใต้,26.405684761379074,33.254829718153225,2026-01-17 09:00:00
กรุงเทพมหานคร,บางซื่อ,บางซื่อ,26.592393141526443,25.06154972843241,2026-01-17 09:00:00
กรุงเทพมหานคร,บางบอน,คลองบางพราน,23.101453508649552,31.372507429274844,2026-01-17 09:00:00
กรุงเทพมหานคร,ประเวศ,หนองบอน,29.542247953869047,27.09570471656849,2026-01-17 09:00:00
